itemID,itemName,itemGroup,stock,price
4319,,,22,5319
2122,,,20,8814
3099,,,13,2829
2077,,,15,4704
4881,,,1,1508
1373,,,30,2144
2514,,,13,4200
4772,,,20,3379
4592,,,14,6460
1468,,,23,3172
3879,,,26,2111
3805,,,26,7029
1392,,,10,9907
4961,,,14,6582
4541,,,15,8097
4206,,,2,6544
2187,,,29,5547
1087,,,18,1811
3251,,,10,4579
3582,,,3,9147
3924,,,4,3918
3193,,,18,8824
1371,,,28,8652
3111,,,25,9899
1585,,,27,8377
4817,,,23,6507
4207,,,28,6517
1158,,,17,8661
4637,,,10,5587
1231,,,18,7701
2217,,,19,5960
4933,,,4,2139
3153,,,10,7759
3827,,,11,3324
1427,,,18,7202
1151,,,6,5326
3206,,,23,3176
1979,,,19,9108
2346,,,9,9709
1443,,,5,2163
4791,,,23,4266
3321,,,27,4541
4335,,,15,4405
1517,,,12,5628
4140,,,12,4681
3140,,,4,7845
4245,,,18,3856
3481,,,27,9044
3107,,,25,4974
3015,,,3,4569
4248,,,30,1797
4510,,,5,3999
3306,,,5,6076
1601,,,4,6226
2787,,,26,7883
3931,,,22,6023
1590,,,25,3810
3188,,,3,8845
4021,,,1,4760
3785,,,2,8837
1682,,,16,2198
1480,,,25,4296
4165,,,15,3966
4786,,,3,7010
4748,,,17,8752
4342,,,26,7854
2483,,,3,8790
4243,,,15,5119
3075,,,28,8858
1983,,,8,9099
4567,,,6,3045
3459,,,4,8676
2369,,,3,4747
1998,,,14,8532
4685,,,16,3739
2036,,,20,2543
1094,,,9,7316
3953,,,1,2059
2303,,,28,6344
2930,,,5,2376
2187,,,1,6855
3595,,,14,7934
3956,,,6,2308
1595,,,3,5703
2597,,,16,4984
1717,,,22,9689
3544,,,30,3590
2226,,,21,6767
3696,,,23,3212
4804,,,26,8677
1333,,,1,9818
4892,,,1,8497
2109,,,17,8734
1737,,,26,8430
1778,,,15,6745
2921,,,14,7574
1129,,,26,6086
4739,,,3,7799
4024,,,18,7393
4140,,,7,6545
2201,,,24,6898
1815,,,27,8589
3659,,,12,9726
1569,,,20,7631
3708,,,7,6371
2394,,,6,3285
2366,,,16,5867
3603,,,20,6533
1049,,,3,7142
4086,,,14,9927
3577,,,3,4699
3487,,,3,9917
1399,,,30,3028
4561,,,2,5150
3571,,,8,8770
1830,,,13,5022
1426,,,20,9505
2851,,,10,8111
2709,,,14,9156
1741,,,30,4930
1888,,,4,9091
3500,,,10,6082
1136,,,16,5445
4297,,,14,4894
2464,,,3,8541
3711,,,28,3845
2508,,,18,9109
2901,,,14,1906
1142,,,7,5963
1564,,,14,4797
4791,,,24,6954
1150,,,7,3725
1499,,,22,1635
3278,,,3,2620
1038,,,8,6388
3225,,,14,9450
1728,,,1,6909
3361,,,1,7341
1349,,,9,3518
3315,,,21,9497
1897,,,16,8153
2883,,,7,3677
4341,,,23,3090
4933,,,15,9329
4926,,,14,1697
4256,,,1,1743
1450,,,9,4923
4369,,,15,5190
3266,,,2,4238
2287,,,23,4354
4444,,,7,4937
1860,,,11,3291
2854,,,22,7040
1929,,,7,5530
3105,,,5,4396
1628,,,22,6929
4077,,,5,3204
3864,,,2,5656
2024,,,26,8338
4635,,,15,2358
2996,,,1,7562
4823,,,14,7207
2253,,,1,6110
4527,,,21,5461
4692,,,5,3549
5000,,,23,6995
1736,,,30,6156
2702,,,14,8720
2065,,,13,7669
1361,,,13,7517
4721,,,26,3598
3529,,,8,7896
1052,,,18,4801
2178,,,9,5660
4883,,,2,6742
1899,,,18,8450
4679,,,28,8817
2115,,,15,2809
4418,,,29,2466
4479,,,1,7740
2048,,,24,4487
1083,,,14,1732
3725,,,19,3454
2481,,,16,3900
1133,,,16,9289
4464,,,18,1570
1591,,,28,4433
1964,,,30,2388
4594,,,2,2158
1087,,,19,2748
1664,,,10,4016
2233,,,8,6248
4300,,,2,6735
1955,,,7,5714
3215,,,22,7858
1407,,,4,9379
2401,,,30,4533
4771,,,3,7573
1776,,,2,1648
2185,,,4,4299
3465,,,30,2835
4780,,,27,9428
1798,,,1,5513
4148,,,4,9308
2008,,,1,2434
4487,,,21,2052
4962,,,1,1590
2411,,,26,4281
1879,,,12,3092
1419,,,27,2429
3063,,,25,5023
1483,,,30,8957
2329,,,9,2834
2524,,,28,9638
2239,,,9,6203
3668,,,2,7978
2340,,,25,6853
4464,,,1,9163
3737,,,17,5972
3538,,,30,3805
1772,,,20,5924
2451,,,17,4301
3966,,,6,8504
4135,,,16,2673
2747,,,2,1827
1013,,,15,2056
1356,,,4,5854
4836,,,2,3696
1784,,,26,6289
2950,,,6,5210
2602,,,17,3596
1087,,,27,4535
3111,,,18,4954
2831,,,17,5115
3428,,,22,7126
3232,,,21,7093
4983,,,5,5843
4548,,,18,3201
4388,,,12,4066
2315,,,9,3630
3320,,,12,6617
2589,,,11,9213
2376,,,19,8259
2802,,,26,6963
4771,,,22,2856
4917,,,23,8779
3578,,,7,5085
2532,,,12,9457
2091,,,13,8828
1661,,,23,2621
3517,,,13,6339
4138,,,26,2948
1312,,,24,8481
4678,,,13,3444
1040,,,8,8526
4094,,,30,6957
4584,,,3,1619
1696,,,23,5884
1553,,,14,6833
4272,,,21,5114
4066,,,5,8352
1602,,,9,3314
2595,,,26,5090
2440,,,23,9110
1764,,,4,4525
4505,,,9,2308
2643,,,8,4327
2907,,,13,8203
2479,,,28,9941
4071,,,24,4084
4939,,,19,2495
3756,,,28,3348
4024,,,3,4627
4132,,,18,5965
3256,,,4,2113
2396,,,25,2419
2471,,,5,3959
1248,,,29,3555
3957,,,30,2975
4347,,,2,7639
3840,,,9,7300
3864,,,18,9688
3918,,,13,4666
3539,,,12,3928
4676,,,26,1751
1589,,,7,2528
4415,,,15,5392
1597,,,7,3705
2743,,,19,9896
3646,,,25,8229
2796,,,6,4151
4638,,,28,5337
2501,,,26,6735
3082,,,28,6025
3942,,,23,7458
1602,,,7,1512
4668,,,29,8231
4661,,,30,4811
1889,,,28,9743
1097,,,24,3597
3033,,,9,9566
2251,,,12,6402
4957,,,6,2631
2751,,,17,6721
2141,,,29,3380
3667,,,3,4977
2531,,,28,9155
1785,,,18,9860
3330,,,9,5333
2048,,,8,8552
3337,,,17,2405
3749,,,9,4974
4190,,,7,3887
1136,,,17,3730
4797,,,10,8904
1224,,,15,7443
3903,,,28,7724
1803,,,23,6529
2056,,,29,6337
1852,,,4,2502
4962,,,14,3640
4183,,,8,8120
2673,,,19,4459
4348,,,19,4715
2629,,,27,3205
1256,,,22,1524
1051,,,16,5763
4014,,,13,3135
4078,,,5,2786
3962,,,26,3512
3182,,,30,5555
1013,,,9,8798
1913,,,22,2912
2694,,,17,8786
2952,,,4,7307
2849,,,20,7960
2608,,,9,5165
1966,,,3,3443
2361,,,22,6065
4469,,,3,3142
4910,,,13,3541
1526,,,27,3154
2772,,,27,4873
2059,,,24,6976
1793,,,28,4395
4753,,,4,2064
4915,,,3,2457
1281,,,26,5631
3262,,,27,2185
4391,,,5,1570
4751,,,1,9489
4643,,,17,2223
4015,,,7,6855
3561,,,17,7303
1018,,,21,5498
1065,,,4,5512
4779,,,19,8175
4615,,,1,6966
4522,,,13,1924
2207,,,17,1992
3866,,,5,5914
2530,,,13,3516
1189,,,21,8961
4499,,,23,4560
4828,,,3,5581
1738,,,23,7641
1587,,,21,6718
4206,,,18,4337
3118,,,11,2430
4462,,,16,9003
2872,,,21,8748
1791,,,21,7534
2809,,,12,9228
2568,,,17,7298
3758,,,9,3783
4237,,,21,7249
4779,,,12,7111
3575,,,14,4902
2097,,,25,6454
3573,,,25,4565
2425,,,27,2095
1115,,,17,3578
3518,,,23,7961
3073,,,4,8476
1654,,,27,4999
2343,,,4,7101
4499,,,29,1518
3910,,,29,7298
3893,,,18,3226
2713,,,6,5034
4510,,,15,2967
1466,,,19,2572
4636,,,26,8943
1554,,,7,2409
3039,,,21,3741
4124,,,30,7174
1533,,,22,7260
4110,,,4,8610
3042,,,18,4825
4915,,,5,1936
3271,,,18,8044
1245,,,14,7904
4915,,,5,6561
4062,,,20,6913
3687,,,6,6451
3020,,,18,6336
2388,,,16,5000
3896,,,30,8654
1453,,,12,1713
1294,,,6,4425
3034,,,20,8131
1707,,,24,6358
1676,,,30,2069
1652,,,7,7057
1573,,,15,4571
3712,,,7,2160
3045,,,19,6068
1827,,,25,7388
4860,,,3,7825
4353,,,29,4470
4782,,,15,7760
1687,,,20,1623
1421,,,13,4398
1110,,,6,9801
2838,,,18,6534
3347,,,11,4643
1159,,,20,9967
1309,,,15,4888
3573,,,22,7022
4673,,,4,6154
2898,,,3,5387
2820,,,11,6527
4250,,,29,2670
3909,,,13,3299
1289,,,20,9176
4561,,,19,6104
1618,,,11,7645
4987,,,15,5534
1053,,,13,7045
1829,,,27,4084
4601,,,6,4310
3101,,,4,4481
4087,,,1,1850
3276,,,13,1905
2901,,,7,6499
1332,,,26,3984
3368,,,25,3179
4450,,,16,3668
2843,,,30,1775
3512,,,18,7696
2380,,,6,2447
2371,,,11,2889
1065,,,17,3264
1969,,,26,9149
2308,,,23,9701
2350,,,19,6643
1493,,,19,3032
4036,,,22,4043
3293,,,4,2824
4646,,,15,6957
1163,,,15,8262
2273,,,13,7778
3384,,,19,8611
4940,,,5,8071
4528,,,26,3281
4367,,,16,4659
1283,,,28,2055
2699,,,17,1826
4483,,,5,8704
3841,,,15,1689
4495,,,29,8897
1565,,,26,1881
3961,,,22,9601
2044,,,15,8406
2961,,,5,6738
2857,,,14,8242
1797,,,20,4291
1912,,,27,4844
3515,,,22,2160
1052,,,16,3188
4888,,,6,7381
2925,,,13,1945
4145,,,24,5939
1028,,,11,4657
3779,,,30,4215
3890,,,20,6478
3608,,,16,9461
2828,,,17,1823
1110,,,26,3940
2811,,,27,2444
1859,,,21,3569
1783,,,15,9819
2272,,,23,7241
3159,,,4,9359
4846,,,17,9935
2314,,,28,9847
2646,,,2,6285
2443,,,5,2314
4979,,,15,6070
3176,,,27,6782
3641,,,12,5689
3560,,,21,7877
2956,,,2,2932
4009,,,10,2364
4597,,,25,4663
2438,,,6,8976
1189,,,23,9945
4527,,,20,6032
2731,,,30,5234
1863,,,18,2275
3532,,,28,6992
3309,,,10,3653
1535,,,22,1629
2764,,,15,9295
4140,,,25,1791
2363,,,30,3501
2496,,,21,3595
2814,,,27,2983
1100,,,21,5113
2005,,,15,3171
2673,,,20,9517
3876,,,2,4953
3483,,,10,2599
4130,,,16,7892
2528,,,9,9272
4153,,,29,6612
4407,,,7,9430
2907,,,25,8704
3541,,,23,9282
2882,,,19,3623
3507,,,10,3222
3104,,,29,7856
1286,,,4,5165
3756,,,6,3815
2242,,,2,3991
4481,,,8,1988
4910,,,23,1870
1287,,,16,5973
3067,,,6,5542
1204,,,27,6680
4318,,,4,1988
3218,,,22,4844
2772,,,20,2474
3823,,,24,6298
1325,,,10,4823
1211,,,17,5124
1613,,,30,3485
3706,,,29,7797
3435,,,12,5541
1828,,,8,2732
4204,,,11,9318
1004,,,20,1589
1520,,,4,2003
3031,,,8,8831
2450,,,28,3659
1878,,,7,6502
3012,,,20,4517
3484,,,6,8682
1908,,,4,6337
4126,,,16,2940
3359,,,12,9445
2747,,,12,3261
2467,,,20,9010
4993,,,14,2949
1738,,,30,2661
2755,,,14,7367
3035,,,10,4054
4267,,,16,8132
1907,,,1,5922
3568,,,29,8891
1798,,,16,1528
3289,,,22,2568
4853,,,7,2201
2144,,,4,4951
2079,,,14,3573
3689,,,27,6858
4913,,,28,6010
3830,,,22,7135
2829,,,8,4656
4138,,,1,6210
3484,,,23,9119
2413,,,7,4786
2164,,,27,5958
3393,,,10,8158
4325,,,14,2976
1205,,,28,3005
4793,,,12,2165
4194,,,24,2927
2018,,,11,5420
1881,,,10,2854
3967,,,18,4211
4305,,,7,2304
2637,,,30,4030
2631,,,5,6641
1630,,,13,2408
4860,,,14,5936
2014,,,11,5752
1197,,,6,3654
1572,,,2,5559
1833,,,25,5002
3737,,,13,8513
3860,,,7,7750
1954,,,4,3476
1923,,,3,4417
1052,,,25,3251
2773,,,2,8350
2070,,,10,6382
2632,,,10,2376
4999,,,1,2809
3158,,,11,2083
3763,,,20,7895
1740,,,11,3466
3548,,,2,2714
2404,,,19,5637
2258,,,12,5761
2795,,,30,8346
1270,,,19,5320
4803,,,17,3705
1542,,,15,8158
4929,,,8,3577
4620,,,3,9757
2836,,,10,6393
1692,,,15,9712
4563,,,24,6120
4210,,,16,1504
1971,,,19,4449
1280,,,11,2476
2632,,,17,2738
3430,,,9,8269
3554,,,4,3803
1924,,,13,5837
1064,,,15,6670
3208,,,10,2115
1895,,,26,5553
1865,,,12,8790
4316,,,3,4274
3411,,,10,3106
4855,,,30,6305
3782,,,6,9223
4394,,,9,8649
2112,,,13,9352
3768,,,4,2130
1109,,,14,4662
3850,,,15,7239
1466,,,24,3063
3785,,,2,3765
3116,,,10,2050
3705,,,10,3364
4916,,,10,9324
3467,,,22,7222
2523,,,16,3378
2916,,,5,9289
3675,,,14,8315
1206,,,29,1504
1621,,,8,7999
2629,,,9,9044
2712,,,24,9305
2486,,,6,8816
3166,,,30,2591
3120,,,5,3039
4060,,,1,9135
4443,,,13,3818
2180,,,24,9170
2552,,,4,1728
4022,,,7,4394
2617,,,17,1849
2937,,,22,3096
3516,,,10,8621
3582,,,21,4824
2022,,,22,9363
2345,,,17,1854
2837,,,20,3284
3715,,,29,6847
3010,,,20,9823
2428,,,11,8341
4512,,,5,8675
1194,,,23,2892
2492,,,22,6320
3732,,,19,5115
1653,,,24,2634
3117,,,1,9913
1506,,,11,4290
3110,,,19,2470
2274,,,9,2750
3074,,,14,3196
4969,,,16,8427
2546,,,3,8268
4434,,,23,8940
2931,,,7,6713
1329,,,1,6606
3797,,,11,8805
1525,,,6,9108
3704,,,17,7824
3221,,,29,5069
1118,,,13,6982
4891,,,22,2077
2716,,,17,8247
1083,,,9,3940
1345,,,26,9764
3122,,,9,5617
2306,,,13,6159
1410,,,16,6756
2956,,,11,7822
4389,,,10,6901
4946,,,22,6781
3893,,,29,2198
3401,,,2,4398
3082,,,19,7531
2437,,,13,5692
3909,,,19,3923
3207,,,26,2212
4526,,,2,9886
1288,,,17,2995
1013,,,5,5106
1615,,,27,5807
3956,,,24,6056
1868,,,4,2748
2863,,,21,7641
3052,,,21,6404
2612,,,2,8380
4362,,,9,4873
4512,,,11,8336
4176,,,10,3827
1766,,,26,3756
4261,,,18,1945
4683,,,2,2916
1443,,,9,2644
1692,,,25,8829
2283,,,20,1961
3562,,,7,6196
1004,,,8,5532
1405,,,4,2456
2141,,,21,8311
2954,,,22,4426
2230,,,5,9919
1765,,,22,4936
4735,,,8,5733
3603,,,18,2011
1774,,,6,4688
4018,,,7,5444
2437,,,7,3116
2847,,,23,7111
3832,,,21,4691
4433,,,6,2874
2358,,,22,2436
2540,,,11,6955
2298,,,12,5442
4618,,,14,4373
4667,,,5,1610
4527,,,20,8713
1521,,,26,9259
3403,,,5,9777
3831,,,26,6912
3141,,,30,5714
2732,,,29,6636
3905,,,30,8420
3100,,,17,3950
1549,,,19,2955
3726,,,5,4416
1429,,,10,5846
2928,,,7,8507
3482,,,8,5509
2410,,,27,8287
4448,,,12,5357
3095,,,26,9783
4445,,,15,5676
3148,,,14,5283
4746,,,24,7587
2814,,,8,1820
4494,,,21,6591
2631,,,6,1870
3021,,,30,9827
1530,,,16,5503
4202,,,24,8379
3931,,,18,3736
1644,,,16,8733
3149,,,4,8163
2122,,,26,6474
3831,,,16,1685
3583,,,8,7746
3848,,,7,5399
1264,,,16,2253
2060,,,17,1558
4116,,,22,4129
4727,,,30,4202
1692,,,6,7806
4370,,,7,6707
1355,,,5,7367
2549,,,5,8974
2612,,,3,5383
1094,,,28,3504
2932,,,27,6398
4402,,,19,7944
3942,,,12,1860
2644,,,9,5441
3116,,,16,1670
1188,,,4,2377
1387,,,24,2447
4468,,,15,3112
1652,,,29,9877
1234,,,17,4765
3480,,,11,3814
3946,,,22,2452
2784,,,24,5882
3743,,,14,6517
2313,,,28,5874
2746,,,23,4744
4543,,,11,2937
1692,,,13,1880
4163,,,5,5541
1379,,,21,4808
1442,,,10,4520
3517,,,3,6507
2177,,,30,7507
2086,,,7,8435
1169,,,19,4407
4113,,,26,8740
4807,,,22,2830
3688,,,27,2372
4252,,,17,1522
1136,,,27,7283
3590,,,2,8496
3523,,,6,5248
2801,,,10,8443
3264,,,28,6466
4033,,,27,9524
4944,,,22,3453
1740,,,1,3622
1108,,,15,3311
3327,,,23,2718
2148,,,3,7506
1932,,,17,4844
1943,,,28,5590
1416,,,16,7218
1592,,,10,2463
1452,,,16,7249
2138,,,11,9431
3482,,,24,3697
3499,,,12,4325
1668,,,11,5908
2298,,,24,4433
1214,,,5,2280
1937,,,4,4865
2312,,,23,1888
2469,,,10,4533
4826,,,7,3068
2127,,,9,7072
3409,,,1,4549
1162,,,3,2653
4723,,,2,7071
2254,,,25,7307
3684,,,21,4928
2746,,,30,7375
1275,,,28,5806
1654,,,6,2929
4463,,,19,3040
2658,,,22,5558
3018,,,6,2382
3934,,,20,2963
1426,,,7,9168
2898,,,1,4454
2004,,,3,9031
2551,,,23,2433
1816,,,14,7359
3992,,,21,7937
1211,,,20,8220
3356,,,28,7747
4690,,,19,6767
2540,,,5,4512
1948,,,2,5835
2146,,,7,3421
4406,,,21,3225
4769,,,14,7770
2371,,,22,9698
2986,,,4,3149
4084,,,7,9068
2218,,,2,3335
4649,,,28,4215
2722,,,28,1996
1259,,,19,8589
3129,,,3,8834
1223,,,1,5422
1457,,,7,8131
2987,,,19,9324
3811,,,16,1673
3899,,,28,2290
3013,,,21,4714
1456,,,22,1883
3616,,,21,7287
2612,,,10,5883
3505,,,21,1560
4221,,,13,7486
4540,,,6,8697
3356,,,28,7642
3281,,,3,6828
2092,,,24,3560
2620,,,8,2009
4456,,,5,6980
1253,,,8,5384
4925,,,25,5872
3663,,,6,8054
2539,,,24,3719
3809,,,2,5559
3587,,,29,3982
4103,,,22,2552
3137,,,21,8445
4368,,,6,3268
4660,,,8,5601
3967,,,1,1709
4193,,,28,6378
4243,,,6,8977
1495,,,3,2412
4813,,,29,2191
2445,,,19,4549
2213,,,17,9147
4591,,,8,1846
4663,,,25,2373
4526,,,5,7256
4367,,,18,3207
4877,,,29,7454
4814,,,26,4710
3145,,,16,4101
1589,,,11,7171
2273,,,22,3585
4339,,,21,8940
2954,,,26,2300
2935,,,17,4299
1618,,,5,4424
1745,,,29,8644
1689,,,17,2871
2560,,,29,5238
1779,,,6,3617
1822,,,5,1514
1711,,,11,8407
1020,,,27,8719
4538,,,27,7751
3138,,,5,7872
4030,,,6,3701
4453,,,29,4343
1167,,,8,5274
3302,,,2,3191
4398,,,19,7223
1731,,,3,7052
2796,,,25,4131
3102,,,7,1537
1801,,,28,3188
2909,,,8,2693
4256,,,2,1869
3751,,,3,2892
3758,,,10,3836
2218,,,9,6641
1320,,,18,2312
2116,,,16,8420
3594,,,4,1947
3989,,,12,2570
4864,,,24,2546
2100,,,8,3210
1263,,,4,7646
1286,,,7,2480
2870,,,30,7951
3256,,,4,6503
2617,,,13,4092
1635,,,3,7122
4401,,,9,4808
4931,,,15,8796
4641,,,17,8388
1715,,,3,7838
2536,,,21,7678
4108,,,27,9608
4481,,,30,7685
2196,,,22,4840
2446,,,17,3172
4797,,,14,2484
2802,,,29,5369
3255,,,9,3188
2432,,,27,6089
4592,,,13,2088
4148,,,19,7056
2541,,,2,9636
3570,,,27,6454
1839,,,10,9462
1793,,,5,5611
3914,,,21,4187
4995,,,16,8502
3026,,,12,7199
4486,,,18,4484
1413,,,10,5526
1995,,,12,4376
1036,,,30,3402
3104,,,5,2234
2045,,,30,9494
1490,,,2,5979
4246,,,16,5891
2537,,,2,5390
4413,,,5,4099
2072,,,25,4779
2219,,,23,5633
3691,,,27,6019
4832,,,23,7931
1170,,,8,4212
1198,,,11,2896
1606,,,13,7290
3680,,,28,8518
1477,,,19,9853
1197,,,27,8015
2699,,,18,9725
2042,,,27,5561
3898,,,6,3983
4501,,,7,3599
3233,,,9,3393
4947,,,12,2962
4314,,,4,5928
4391,,,12,6833
4520,,,17,4853
1075,,,4,9892
2320,,,13,4582
3019,,,21,7312
1516,,,2,6873
4310,,,8,3556
4788,,,11,9504
3761,,,22,3644
2172,,,13,2692
4939,,,3,4040
3112,,,11,1630
1988,,,28,5702
3744,,,27,1917
3545,,,28,4899
1801,,,7,1779
2014,,,16,9626
1818,,,6,5079
4121,,,19,5339
4416,,,30,3942
4315,,,8,2733
3537,,,7,1841
1496,,,7,7006
1424,,,20,2638
2870,,,17,7108
4573,,,8,8451
4603,,,9,7456
3248,,,4,2623
4458,,,13,6620
3517,,,14,5633
3469,,,2,3531
4863,,,5,1593
4076,,,15,2609
1457,,,22,7892
1568,,,25,6735
1231,,,26,6293
4086,,,25,5918
2311,,,21,3452
3498,,,19,9828
4249,,,25,9384
4741,,,23,1786
3286,,,11,3988
1865,,,18,9622
1991,,,7,3371
2289,,,27,3488
4080,,,22,5210
4692,,,28,7466
1384,,,24,2997
1275,,,7,2376
1536,,,12,8950
1170,,,26,5107
1978,,,20,3574
2663,,,21,5699
3178,,,24,8988
3039,,,9,7005
4206,,,17,6553
3893,,,13,9796
4963,,,14,8050
1829,,,21,7299
1716,,,3,6804
1575,,,20,2375
3900,,,15,6691
4076,,,5,7914
3420,,,22,8560
1887,,,22,5712
4376,,,19,4613
4837,,,17,3320
3698,,,2,4830
3288,,,4,9108
3044,,,23,7431
3877,,,23,2159
2040,,,16,4739
2557,,,25,6019
4672,,,22,6838
1559,,,9,9380
4340,,,22,4202
1393,,,2,7651
3695,,,17,1790
3078,,,28,8625
4937,,,28,7199
1638,,,19,6767
1908,,,22,3925
2104,,,11,6474
3566,,,16,1525
2279,,,15,4808
1033,,,24,4705
3146,,,18,8618
4121,,,22,7360
3798,,,22,9737
3939,,,9,6581
3473,,,12,5314
1750,,,18,5810
3994,,,3,7275
3916,,,28,2379
3779,,,9,3390
2547,,,7,9692
4392,,,1,6959
3554,,,23,8080
4534,,,7,7684
2040,,,15,9262
4575,,,29,9563
3086,,,22,4713
4479,,,3,8672
3022,,,23,8921
3248,,,7,9612
4501,,,30,4726
1023,,,1,7564
4380,,,3,5473
1829,,,9,9260
3745,,,13,7399
1127,,,22,7382
4943,,,18,6498
3294,,,5,4854
2031,,,26,4145
1641,,,7,7504
1114,,,26,3145
1910,,,2,6486
4340,,,22,9937
2937,,,18,2794
2727,,,19,2741
2812,,,29,6778
4659,,,18,2994
4091,,,24,2301
2915,,,14,2544
2795,,,8,6038
1781,,,2,8454
2476,,,30,2048
3405,,,12,5198
3243,,,10,4277
4972,,,1,2771
1574,,,8,3228
2579,,,2,6056
4322,,,29,8850
2784,,,13,3343
1435,,,4,8542
1471,,,2,2393
2761,,,13,1781
2807,,,8,7060
4561,,,28,8126
2184,,,24,8825
2053,,,12,7002
4400,,,17,4345
3429,,,8,1843
2771,,,2,7249
1268,,,23,2394
3235,,,21,5148
3816,,,14,3331
2697,,,13,2562
4960,,,5,7167
4334,,,1,9349
1462,,,1,4913
1613,,,7,4599
3120,,,26,6128
3396,,,13,8598
4403,,,7,9040
2432,,,9,2275
4397,,,13,7457
4700,,,22,3275
2559,,,12,9023
3759,,,1,4835
4470,,,24,4535
1636,,,29,5456
4870,,,22,3288
3125,,,6,5744
1929,,,15,7827
2871,,,29,8583
3278,,,10,4900
2656,,,15,8349
3850,,,16,6180
1789,,,6,4945
2390,,,6,3931
1162,,,15,1752
4426,,,30,8744
2339,,,28,8491
2277,,,25,5260
3863,,,30,2063
4596,,,26,1985
4066,,,4,7557
4312,,,27,3536
2804,,,17,9157
2981,,,4,6018
1682,,,10,8220
4586,,,18,5484
2011,,,27,9475
2147,,,24,2661
3476,,,21,9644
3734,,,13,6820
4505,,,3,3522
1333,,,3,8774
3990,,,11,8604
3137,,,7,9847
2949,,,14,5233
4838,,,22,2006
3303,,,8,9187
1803,,,2,5813
2348,,,19,6702
2193,,,22,7687
2693,,,9,8606
2885,,,11,6338
2629,,,4,8942
1966,,,12,2512
4638,,,9,7086
4695,,,27,2108
3523,,,12,4797
3592,,,17,9730
1871,,,23,2348
4387,,,25,4697
1078,,,19,3456
2989,,,21,3842
1237,,,2,8885
2043,,,14,9141
3936,,,9,8150
4338,,,7,2794
4270,,,26,6450
1950,,,26,7968
2940,,,10,5101
1287,,,6,9849
1990,,,27,8544
1346,,,25,3599
1404,,,14,8052
3980,,,17,4687
2917,,,9,2514
4196,,,26,2442
4941,,,14,3356
2085,,,5,9948
4624,,,13,5920
3864,,,23,9680
3697,,,1,3557
4624,,,9,4613
2673,,,19,4820
3943,,,20,2052
2432,,,23,8154
2901,,,26,3276
4440,,,16,9809
4934,,,5,9013
4256,,,28,1858
1246,,,26,6897
2305,,,17,6315
4308,,,10,6832
2262,,,9,3110
4963,,,24,8695
4550,,,22,5965
1734,,,19,8734
1050,,,20,8337
2788,,,14,6309
1227,,,7,8694
2374,,,9,9236
3131,,,30,4579
1722,,,15,5806
3044,,,16,7705
4849,,,18,7278
1418,,,18,7507
1792,,,5,6986
4218,,,9,4437
1376,,,27,5722
2944,,,12,3580
3448,,,7,9313
4188,,,20,2758
1278,,,21,7626
1354,,,1,6228
1690,,,29,3573
4364,,,15,1818
4783,,,2,7109
3437,,,22,3277
4534,,,1,5127
2421,,,27,3218
2938,,,17,8818
2750,,,15,8637
4258,,,14,6824
3023,,,9,7522
4165,,,10,9372
4331,,,6,9774
2193,,,20,5805
4190,,,15,8014
4756,,,4,2218
3057,,,16,6921
2362,,,11,2535
4402,,,13,2624
4191,,,20,7643
1312,,,22,6171
4179,,,9,8977
2608,,,6,3997
4991,,,14,9608
2517,,,27,6159
4745,,,7,6805
1248,,,11,9327
3799,,,24,2323
2850,,,15,9903
1788,,,14,1587
3746,,,9,6324
1888,,,8,6814
1123,,,18,1575
4168,,,27,8729
2979,,,19,7950
1417,,,29,7825
3529,,,5,9528
3119,,,4,1871
1286,,,18,4970
3670,,,25,3734
1869,,,20,7195
3219,,,20,1796
3619,,,26,9820
3136,,,29,8600
3922,,,11,4273
2204,,,28,5620
1115,,,12,9307
2746,,,28,9690
4957,,,10,7495
3814,,,7,9834
2435,,,1,7315
2955,,,21,4729
4412,,,12,6231
4401,,,12,2933
4046,,,15,2335
1343,,,2,6220
4854,,,19,3288
2798,,,23,7004
2912,,,25,8953
2941,,,24,2471
2594,,,22,3266
4383,,,10,4247
4291,,,28,9249
3122,,,1,9019
1434,,,16,2193
2206,,,17,7474
4758,,,19,4014
3370,,,11,2794
3295,,,15,1782
4325,,,13,8079
3089,,,10,2669
4758,,,22,5352
3748,,,13,1652
1249,,,17,7501
4056,,,17,9374
4673,,,4,9050
4589,,,30,7158
1995,,,17,6539
2663,,,12,6489
4713,,,14,5926
3353,,,11,6128
1043,,,16,8797
3227,,,22,4752
3210,,,27,9047
4696,,,4,5751
4573,,,22,7804
4409,,,25,5899
2994,,,16,1779
4233,,,30,3182
2353,,,2,5675
4561,,,18,6813
1182,,,2,7953
1223,,,11,6022
3837,,,11,5841
1268,,,13,4298
1649,,,18,9932
1113,,,6,3811
3248,,,24,7596
3803,,,6,7593
2389,,,18,3517
4266,,,2,2942
2719,,,10,8327
1679,,,21,8902
3861,,,3,2608
3402,,,27,7998
3559,,,14,9345
4958,,,8,6403
4780,,,5,9793
4162,,,26,3973
3813,,,9,6314
4624,,,21,9505
2004,,,30,1519
3978,,,4,5094
4124,,,15,1728
4280,,,1,9469
3279,,,23,8112
4649,,,14,2034
2293,,,28,9330
3030,,,15,8467
4856,,,5,8767
3917,,,5,1763
1486,,,25,7278
2334,,,22,9682
2097,,,7,3732
4169,,,11,4003
4821,,,1,8202
1487,,,23,9113
