memberID,Date,itemName,quantity,price
1670,22-11-2015,hard cheese,16,9894
3214,14-01-2015,canned vegetables,13,4751
2772,18-03-2015,shopping bags,8,8828
4343,21-12-2015,rolls/buns,1,9953
4351,21-08-2015,pot plants,8,3608
1598,02-03-2015,sliced cheese,16,6607
4469,18-10-2015,chocolate,9,5909
1788,05-12-2015,frozen vegetables,30,4538
3768,01-08-2015,bottled water,21,7763
4661,01-03-2015,organic products,17,9561
3801,17-08-2015,newspapers,2,7096
4109,04-10-2015,white bread,21,6963
2485,24-03-2015,hard cheese,14,3013
2365,11-06-2015,candles,13,4310
2602,08-02-2015,margarine,16,9159
2391,05-12-2015,bottled beer,10,9046
3483,08-09-2015,dishes,30,3661
2512,31-01-2015,rolls/buns,16,3620
2652,01-08-2015,kitchen towels,2,6495
1777,03-12-2015,misc. beverages,25,7306
4007,23-12-2015,white bread,8,6297
2653,17-04-2015,chocolate,23,9321
2703,21-09-2015,soups,24,6215
4322,14-11-2015,canned beer,18,4286
2270,04-02-2015,bottled water,7,9116
2306,09-10-2015,shopping bags,21,2062
1539,27-09-2015,rolls/buns,24,7098
2517,12-12-2015,whole milk,21,8940
3254,19-10-2015,cream cheese,19,8358
1711,21-03-2015,shopping bags,16,6434
2560,07-06-2015,rolls/buns,15,4906
4891,06-10-2015,rolls/buns,24,7260
1622,12-02-2015,margarine,24,3664
1028,02-06-2015,flower (seeds),15,3058
1416,22-08-2015,oil,15,5304
1037,16-12-2015,canned beer,20,8386
4293,23-04-2015,Instant food products,10,5064
3054,09-04-2015,misc. beverages,6,1990
4467,23-04-2015,newspapers,26,5341
4811,02-11-2015,rolls/buns,14,9415
4749,15-02-2015,detergent,3,9332
1825,21-11-2015,oil,11,3173
4685,19-07-2015,sugar,23,4399
3621,14-07-2015,whipped/sour cream,25,7598
3219,04-08-2015,dishes,12,4517
1444,29-12-2015,margarine,21,8806
1698,22-07-2015,brown bread,7,2835
3328,15-04-2015,rice,11,1529
3704,30-04-2015,newspapers,19,5127
4124,09-09-2015,shopping bags,13,2321
4357,10-10-2015,house keeping products,19,6691
2073,30-04-2015,chocolate,29,2774
4192,12-09-2015,sugar,16,1673
3890,26-10-2015,canned fish,1,8178
3147,24-12-2015,sauces,7,7802
4550,30-01-2015,detergent,9,9707
3183,07-08-2015,fruit/vegetable juice,19,3124
1878,17-10-2015,misc. beverages,26,9916
2523,12-02-2015,soda,3,5430
2227,20-06-2015,mustard,13,7606
2267,26-02-2015,other vegetables,12,5188
4806,27-10-2015,yogurt,23,7851
2422,11-11-2015,misc. beverages,10,4181
1164,30-03-2015,canned vegetables,9,4769
3096,23-06-2015,oil,13,6335
1821,21-05-2015,long life bakery product,8,6413
2298,06-10-2015,misc. beverages,7,5401
4515,10-05-2015,yogurt,13,4068
3079,10-03-2015,soda,22,3520
3352,13-06-2015,yogurt,6,2481
1545,17-10-2015,semi-finished bread,17,8050
2999,03-08-2015,meat spreads,7,8523
1230,19-11-2015,misc. beverages,14,4193
2578,25-01-2015,bottled water,10,3604
4611,27-08-2015,bottled water,9,9630
3575,24-01-2015,sugar,27,5026
2517,29-09-2015,other vegetables,3,5904
2471,19-03-2015,misc. beverages,6,2242
2560,19-06-2015,sweet spreads,2,7712
4492,14-06-2015,soda,23,8409
1217,18-02-2015,pastry,30,2084
2950,10-10-2015,roll products,9,9109
4337,26-10-2015,napkins,2,5337
2599,27-01-2015,salty snack,23,6991
2924,19-11-2015,sugar,27,6966
3734,05-09-2015,butter milk,5,8352
3985,24-07-2015,candy,30,2189
1823,11-11-2015,hygiene articles,16,8245
1722,27-08-2015,pastry,12,7022
3818,29-03-2015,soda,14,8657
4924,11-06-2015,yogurt,15,9846
3194,03-05-2015,napkins,29,4546
2156,07-08-2015,bottled water,13,6367
3182,05-05-2015,sweet spreads,5,3416
2902,16-08-2015,chocolate,26,8643
3450,24-12-2015,butter,19,9366
4262,11-09-2015,whole milk,16,4128
1276,28-08-2015,semi-finished bread,15,5375
2184,23-01-2015,rolls/buns,30,9812
1670,30-06-2015,newspapers,1,2051
1198,31-01-2015,newspapers,16,4476
1858,25-01-2015,hygiene articles,17,9618
1404,16-01-2015,semi-finished bread,21,4899
2899,09-11-2015,pot plants,24,7577
2057,13-11-2015,shopping bags,7,3286
2799,27-02-2015,bottled water,25,4421
4913,01-08-2015,brown bread,2,3248
2413,26-06-2015,domestic eggs,4,2872
4819,20-09-2015,bottled water,5,7713
3014,15-07-2015,cream cheese,27,6403
1419,07-04-2015,newspapers,28,4876
2589,29-04-2015,cereals,1,8495
3648,02-06-2015,cream cheese,15,7868
1349,13-12-2015,butter,19,3412
2706,03-10-2015,bottled water,12,7450
1144,16-01-2015,white bread,3,9498
1275,07-05-2015,dessert,11,2818
1851,11-07-2015,beverages,30,2939
2305,28-09-2015,mustard,12,7812
1905,18-10-2015,cream cheese,18,6451
3732,06-12-2015,yogurt,9,6140
2724,30-04-2015,semi-finished bread,1,8759
3245,19-03-2015,margarine,2,8536
2005,20-04-2015,soda,27,2050
4643,10-08-2015,flour,6,5947
2538,27-07-2015,bottled water,10,1737
1173,07-02-2015,rolls/buns,29,6347
1703,15-02-2015,mustard,3,1758
3347,24-01-2015,other vegetables,12,3035
1561,25-07-2015,long life bakery product,18,6590
1632,27-08-2015,soda,27,8991
2995,18-02-2015,flour,29,9303
1318,26-09-2015,flour,13,5566
1133,26-02-2015,rice,1,8479
2357,03-08-2015,canned fish,2,2620
4007,13-03-2015,cream cheese,5,5786
2383,02-01-2015,specialty chocolate,27,1608
3128,30-08-2015,brown bread,1,6137
1372,25-04-2015,fruit/vegetable juice,13,8648
1839,16-08-2015,napkins,5,5940
3567,17-02-2015,napkins,4,2829
3573,03-04-2015,sliced cheese,25,7185
3765,12-06-2015,mustard,21,9186
2875,12-03-2015,curd,24,2382
3737,21-11-2015,soda,22,7126
3535,28-02-2015,whole milk,7,3512
4288,13-11-2015,pastry,22,3244
1334,07-03-2015,butter,27,9448
2046,28-02-2015,tea,2,6656
1922,07-10-2015,butter,20,9006
2184,19-09-2015,yogurt,17,5133
2632,23-09-2015,canned vegetables,20,6349
2108,01-10-2015,mayonnaise,22,9865
2547,24-11-2015,butter,21,4985
4720,12-02-2015,rolls/buns,18,1766
4008,19-05-2015,margarine,7,4110
1438,28-11-2015,sliced cheese,15,4423
3027,14-09-2015,baking powder,14,4542
1342,07-01-2015,rice,5,6990
4952,26-08-2015,whole milk,27,4742
1218,20-08-2015,frozen fish,3,6816
4804,19-11-2015,domestic eggs,9,4471
3319,17-11-2015,napkins,10,6439
2459,22-09-2015,cat food,4,1743
1123,31-01-2015,cling film/bags,16,7758
1827,01-07-2015,yogurt,14,8702
4769,20-09-2015,bottled beer,12,8049
3769,27-02-2015,hygiene articles,23,2471
4713,28-01-2015,herbs,1,5612
1741,20-12-2015,curd,16,7556
4238,12-12-2015,cereals,5,3339
4051,28-01-2015,napkins,5,6905
4960,19-08-2015,bottled water,4,3088
4602,26-08-2015,coffee,13,6765
3549,12-02-2015,rolls/buns,18,9415
2746,29-05-2015,detergent,26,4717
2444,17-06-2015,fruit/vegetable juice,11,7132
3196,04-11-2015,shopping bags,12,9535
4672,05-11-2015,fruit/vegetable juice,13,5234
3308,08-03-2015,soda,11,4947
3328,16-08-2015,domestic eggs,19,4193
4923,23-09-2015,canned fruit,8,3417
2981,11-05-2015,pickled vegetables,13,2695
3615,02-09-2015,brown bread,9,8869
1620,22-03-2015,napkins,20,7846
2583,15-02-2015,salt,15,7046
1362,06-10-2015,bottled water,22,3376
2462,08-01-2015,candy,26,8418
3198,23-06-2015,dish cleaner,19,6650
3296,22-05-2015,baking powder,18,4659
3447,03-09-2015,zwieback,18,4365
4001,30-03-2015,candy,3,4285
2082,21-06-2015,bottled water,30,5612
1679,08-12-2015,salty snack,12,6014
3605,05-04-2015,soda,19,1613
3762,04-01-2015,frozen meals,29,3913
2375,03-09-2015,rolls/buns,18,3172
1617,30-03-2015,waffles,6,2617
3399,09-04-2015,fruit/vegetable juice,26,5980
1570,15-03-2015,waffles,22,5810
1583,24-03-2015,hygiene articles,1,3230
3348,05-12-2015,margarine,25,7735
1427,10-01-2015,frozen meals,29,2273
3041,27-08-2015,baking powder,6,9139
1661,08-11-2015,shopping bags,20,8500
1076,12-06-2015,bottled water,19,9901
3545,29-09-2015,cereals,16,4020
3593,10-09-2015,other vegetables,26,4591
3891,16-02-2015,fruit/vegetable juice,16,6212
2115,18-11-2015,cling film/bags,12,8077
2480,26-03-2015,fruit/vegetable juice,11,2450
1532,20-06-2015,napkins,23,1540
2530,13-06-2015,cling film/bags,5,2071
1803,12-05-2015,Instant food products,10,5285
2604,20-09-2015,dishes,1,3297
3595,21-03-2015,waffles,9,2398
1442,30-03-2015,long life bakery product,23,4839
1515,09-11-2015,hard cheese,9,4373
2899,24-11-2015,rolls/buns,28,1909
1845,07-08-2015,mayonnaise,26,9008
4334,28-04-2015,fruit/vegetable juice,6,4883
3885,13-04-2015,rolls/buns,30,3126
1474,02-06-2015,misc. beverages,5,8943
4783,21-02-2015,coffee,23,8738
1379,06-02-2015,white bread,29,9200
4217,17-06-2015,rolls/buns,25,6731
4281,14-09-2015,canned beer,6,8958
2690,01-05-2015,white wine,23,9257
2543,23-05-2015,sauces,6,7536
2300,28-04-2015,hygiene articles,27,2014
4302,05-04-2015,newspapers,9,7162
1930,15-11-2015,fruit/vegetable juice,8,9697
2834,02-12-2015,napkins,19,4029
2307,26-05-2015,bottled beer,13,1583
3894,25-01-2015,pastry,10,7274
1467,20-08-2015,newspapers,20,9148
3952,30-10-2015,meat spreads,29,4109
3016,01-12-2015,sugar,21,3844
2118,18-07-2015,coffee,26,5035
1940,14-02-2015,domestic eggs,28,4569
1430,04-09-2015,salt,16,6805
2738,11-04-2015,rolls/buns,6,4456
1565,30-11-2015,whole milk,22,1791
4755,27-12-2015,baking powder,9,5801
1410,08-11-2015,salty snack,2,6119
3829,02-08-2015,coffee,28,7551
3086,04-04-2015,newspapers,4,6290
4780,09-06-2015,ketchup,22,4462
4085,29-09-2015,newspapers,23,6667
3236,26-01-2015,waffles,25,9529
2040,31-05-2015,popcorn,7,8864
2370,04-02-2015,cleaner,11,9504
4249,27-02-2015,shopping bags,20,6449
2836,14-08-2015,napkins,24,2923
1220,01-01-2015,chocolate,24,6074
3520,02-01-2015,shopping bags,12,8167
2566,31-01-2015,specialty cheese,10,5852
2655,05-01-2015,shopping bags,3,2712
4147,18-04-2015,newspapers,22,2563
3364,30-08-2015,specialty bar,6,4536
2370,14-01-2015,fruit/vegetable juice,18,9750
3809,08-02-2015,oil,14,9033
3744,06-11-2015,liqueur,4,4906
1588,19-01-2015,dishes,12,6736
4304,01-02-2015,sugar,7,4985
2240,20-09-2015,brown bread,23,3075
3175,05-06-2015,zwieback,20,9608
1231,27-10-2015,flour,15,6648
3599,11-06-2015,margarine,10,9968
3738,01-04-2015,frozen vegetables,19,8395
1593,08-08-2015,rolls/buns,18,1588
1319,10-01-2015,soda,23,2334
2105,21-01-2015,shopping bags,12,5144
2056,03-07-2015,soda,15,6084
3139,21-04-2015,whipped/sour cream,26,3489
1098,19-01-2015,cat food,9,4063
2601,22-10-2015,pastry,6,1735
2694,19-06-2015,root vegetables,10,4179
4524,26-12-2015,whipped/sour cream,2,3502
1165,13-04-2015,chocolate,9,3526
3705,07-09-2015,rolls/buns,5,8306
1634,28-05-2015,whole milk,26,1734
2030,04-09-2015,salty snack,23,7069
4989,19-06-2015,white bread,11,4506
1715,04-07-2015,shopping bags,17,4029
4552,13-08-2015,bottled beer,30,4833
1303,29-03-2015,bottled beer,8,9824
1430,09-02-2015,cake bar,16,3812
4559,12-05-2015,coffee,15,8338
3848,18-11-2015,hard cheese,23,4812
2162,19-06-2015,soft cheese,24,7453
3719,17-12-2015,whole milk,2,4868
3153,28-04-2015,yogurt,9,8590
4462,02-04-2015,rolls/buns,10,6172
2420,27-09-2015,shopping bags,1,1821
3971,17-06-2015,domestic eggs,29,3358
1611,26-02-2015,coffee,28,9383
1225,26-02-2015,flour,27,2593
1554,21-05-2015,newspapers,19,3169
4624,27-11-2015,shopping bags,27,8250
3337,10-06-2015,shopping bags,24,5744
2265,25-09-2015,bathroom cleaner,22,9062
4999,24-01-2015,napkins,13,2043
4102,03-11-2015,whipped/sour cream,28,8459
3853,04-07-2015,dessert,10,8564
2265,13-06-2015,soft cheese,23,7961
2452,11-08-2015,shopping bags,16,4208
2829,19-12-2015,detergent,17,2767
3926,20-08-2015,chocolate,20,4402
3960,21-10-2015,sugar,30,2490
3980,16-09-2015,canned fish,20,2790
1116,29-01-2015,hard cheese,29,4920
2663,21-10-2015,bottled beer,2,9607
2164,24-11-2015,butter milk,24,8525
3950,12-05-2015,detergent,25,3191
1252,13-04-2015,dishes,9,5597
4804,27-12-2015,pastry,21,7586
4041,07-09-2015,rolls/buns,18,5420
1894,04-08-2015,napkins,25,8424
4977,20-08-2015,domestic eggs,17,5676
2171,03-09-2015,bottled beer,19,8541
3417,15-12-2015,sliced cheese,13,3961
1175,10-06-2015,yogurt,18,5989
4946,17-02-2015,chocolate,12,5887
4662,27-06-2015,shopping bags,14,9026
2869,10-12-2015,newspapers,28,7937
4053,22-03-2015,vinegar,13,4679
4574,30-11-2015,mustard,21,3061
1110,15-11-2015,dishes,4,5341
4700,04-03-2015,chewing gum,23,2894
2565,29-04-2015,bottled beer,22,8302
2468,13-03-2015,fruit/vegetable juice,28,7787
4836,13-11-2015,soda,5,1950
3504,22-09-2015,soda,11,2865
1333,03-04-2015,chocolate,9,1773
4039,27-12-2015,misc. beverages,8,6801
2077,15-05-2015,specialty bar,20,3931
3519,13-12-2015,sugar,26,5803
2989,30-01-2015,whole milk,5,2266
3737,05-05-2015,pudding powder,6,2939
3558,19-09-2015,whipped/sour cream,7,1816
3036,13-07-2015,other vegetables,18,3612
3180,03-07-2015,newspapers,23,2712
2978,09-05-2015,sugar,19,2398
3985,23-10-2015,baking powder,11,7622
4903,08-12-2015,hard cheese,14,2529
2835,09-10-2015,newspapers,3,5858
3783,22-06-2015,whipped/sour cream,30,9968
1486,14-12-2015,other vegetables,23,1892
4589,08-10-2015,napkins,4,5639
1132,19-02-2015,salty snack,19,5357
4827,27-11-2015,pudding powder,30,6731
3361,28-06-2015,specialty bar,16,2199
4681,11-09-2015,bottled beer,19,6600
4197,26-10-2015,soda,30,7908
3701,22-01-2015,shopping bags,24,6034
4195,01-10-2015,rolls/buns,4,3675
3429,01-04-2015,newspapers,17,4094
2430,20-01-2015,chocolate,18,4399
4330,08-04-2015,semi-finished bread,23,8774
1783,18-03-2015,shopping bags,9,5969
4025,04-11-2015,shopping bags,17,6204
3399,19-07-2015,shopping bags,3,4232
4766,03-01-2015,shopping bags,3,2751
3562,13-08-2015,hygiene articles,29,2794
2447,21-01-2015,napkins,2,3756
1396,22-07-2015,chocolate,8,4046
4633,26-04-2015,pickled vegetables,22,2027
4695,05-01-2015,shopping bags,23,4703
1706,14-08-2015,light bulbs,21,2792
3872,23-11-2015,bottled water,18,4982
1444,14-10-2015,brown bread,10,2287
4753,08-11-2015,sugar,15,8657
4580,29-11-2015,specialty cheese,13,2053
2516,03-04-2015,newspapers,18,3326
2415,08-08-2015,bottled beer,13,2813
3925,25-03-2015,curd,4,8080
4996,24-11-2015,soda,4,4375
4569,27-07-2015,butter milk,2,5914
3509,11-04-2015,specialty chocolate,29,5181
2252,08-10-2015,bottled water,5,8214
1634,09-02-2015,pet care,7,4571
4112,27-04-2015,rolls/buns,25,3060
4042,08-08-2015,beverages,22,1750
4473,26-06-2015,packaged fruit/vegetables,28,7286
3878,30-04-2015,sweet spreads,12,4241
2266,30-09-2015,soft cheese,26,3474
3304,30-11-2015,whipped/sour cream,24,5467
3757,04-02-2015,pet care,22,7371
3440,21-12-2015,male cosmetics,5,7070
4328,04-02-2015,shopping bags,23,9160
3737,06-12-2015,shopping bags,14,1846
3948,15-06-2015,cleaner,1,6634
3682,05-03-2015,chocolate,13,3434
2827,31-10-2015,newspapers,22,8140
2650,05-10-2015,white wine,1,4369
1360,16-12-2015,soda,3,5164
3679,23-12-2015,domestic eggs,25,7659
4137,07-03-2015,shopping bags,10,9049
4235,19-12-2015,nut snack,12,9763
3193,31-01-2015,oil,19,6612
1332,02-12-2015,mayonnaise,7,9946
4821,28-11-2015,shopping bags,3,4142
1837,09-07-2015,fruit/vegetable juice,14,7929
3665,23-09-2015,shopping bags,4,4459
2659,08-05-2015,shopping bags,30,4405
1322,09-01-2015,shopping bags,22,2115
1599,29-05-2015,shopping bags,23,1920
2933,06-04-2015,sweet spreads,8,4966
3963,21-02-2015,red/blush wine,22,9217
4178,03-06-2015,chewing gum,22,9795
1052,27-10-2015,detergent,26,1548
4693,18-08-2015,other vegetables,29,3582
1329,02-02-2015,dishes,18,3777
3128,13-06-2015,whipped/sour cream,11,5755
1175,30-06-2015,butter,24,8275
2211,31-03-2015,meat spreads,30,7993
2093,12-06-2015,bottled beer,20,4657
4284,14-10-2015,pastry,17,3774
4449,30-03-2015,fruit/vegetable juice,26,7098
4269,01-04-2015,whipped/sour cream,6,8860
1962,05-04-2015,rolls/buns,23,7956
2250,04-10-2015,soft cheese,17,3137
1743,13-11-2015,pastry,3,8172
1583,28-07-2015,honey,7,3867
4295,26-10-2015,bottled water,8,8023
1183,29-06-2015,spread cheese,24,3342
2729,21-03-2015,candy,25,7291
4035,03-08-2015,packaged fruit/vegetables,14,8223
1608,06-08-2015,canned beer,19,2143
1793,03-07-2015,chocolate,25,5026
2210,09-07-2015,fruit/vegetable juice,21,6356
1885,03-07-2015,soda,3,4965
1078,28-10-2015,coffee,18,6117
1016,30-09-2015,mayonnaise,9,4602
3077,29-05-2015,butter,22,8738
3551,01-05-2015,cereals,7,9638
1158,17-10-2015,rolls/buns,28,7671
2443,20-06-2015,waffles,2,9040
1395,15-01-2015,fruit/vegetable juice,5,4804
2454,10-11-2015,fruit/vegetable juice,10,4740
3472,30-04-2015,misc. beverages,14,8894
3547,28-11-2015,whole milk,22,7029
1038,21-02-2015,fruit/vegetable juice,10,7140
3915,11-09-2015,soda,8,3729
2719,19-04-2015,sugar,7,5286
2234,23-12-2015,sugar,25,7403
1565,14-12-2015,cat food,6,4689
1328,24-03-2015,butter,25,2854
3398,18-01-2015,chocolate,5,5688
3687,12-02-2015,soda,20,6613
1572,23-05-2015,specialty bar,10,2759
3434,10-06-2015,soda,27,9626
3438,27-12-2015,cling film/bags,26,2653
1140,01-05-2015,waffles,23,9365
1051,12-10-2015,female sanitary products,8,4917
3071,26-03-2015,pastry,22,7890
3872,28-03-2015,dental care,1,6903
4215,30-06-2015,misc. beverages,3,5613
3806,15-03-2015,soft cheese,10,3910
1869,16-05-2015,brown bread,24,8149
1668,05-05-2015,frozen meals,10,3720
1163,14-12-2015,bottled water,27,4053
1664,01-10-2014,soda,28,8284
3942,16-12-2014,cling film/bags,7,5586
2638,10-10-2014,mayonnaise,22,2116
4735,10-10-2014,frozen fish,24,4006
3745,09-12-2014,other vegetables,21,9325
1817,15-11-2014,canned vegetables,7,2111
2864,16-10-2014,fruit/vegetable juice,1,5217
1748,14-08-2014,pasta,7,4203
3360,30-08-2014,whipped/sour cream,29,5935
1849,06-10-2014,shopping bags,25,1671
3438,11-06-2014,margarine,17,7705
4594,28-05-2014,tea,11,7871
1632,16-02-2014,soda,21,4909
4297,29-08-2014,other vegetables,23,3615
4539,14-04-2014,fruit/vegetable juice,25,3196
4762,25-06-2014,yogurt,17,7288
4153,14-02-2014,flour,29,6439
1500,20-06-2014,soups,21,3993
1895,22-07-2014,onions,19,5180
1466,03-02-2014,brown bread,4,7057
2233,24-04-2014,domestic eggs,19,3989
3057,28-01-2014,soda,30,5340
3308,21-08-2014,brown bread,7,3137
3241,08-01-2014,brown bread,5,1721
1947,27-02-2014,margarine,10,7898
2589,04-10-2014,artif. sweetener,29,6263
3127,25-02-2014,bottled beer,29,7094
2138,13-05-2014,canned beer,3,4123
2495,31-01-2014,snack products,18,9310
3590,29-03-2014,meat spreads,28,3479
4037,05-05-2014,oil,19,3763
4968,04-03-2014,margarine,7,3423
1612,08-10-2014,oil,2,9168
4741,10-12-2014,chewing gum,20,3865
2899,08-01-2014,soda,28,4967
4206,18-09-2014,rolls/buns,23,8631
3705,17-08-2014,yogurt,6,6634
2832,29-07-2014,domestic eggs,24,6069
4054,05-10-2014,napkins,24,3348
1595,17-07-2014,whole milk,1,8162
4821,02-09-2014,domestic eggs,11,5346
1336,23-01-2014,napkins,14,6305
2446,19-01-2014,whipped/sour cream,8,6321
1033,21-04-2014,rolls/buns,8,6547
1447,05-06-2014,fruit/vegetable juice,17,8457
1185,14-08-2014,frozen meals,16,5102
1410,06-01-2014,rum,14,2914
4588,28-07-2014,whipped/sour cream,3,2220
2732,31-01-2014,brown bread,22,8360
1473,10-10-2014,long life bakery product,30,4490
2029,21-10-2014,dish cleaner,29,4546
2799,31-07-2014,pot plants,17,1589
4579,19-01-2014,yogurt,2,6942
1041,13-06-2014,candy,5,3430
1877,30-09-2014,whole milk,27,8342
4191,14-03-2014,cat food,27,6045
3649,07-11-2014,chocolate,29,8065
2706,24-02-2014,liquor,2,6163
3821,26-02-2014,yogurt,11,7922
3917,14-02-2014,soda,28,6501
4464,27-07-2014,rolls/buns,28,3326
1935,30-06-2014,processed cheese,5,2597
1783,22-07-2014,white bread,14,1549
3817,23-08-2014,domestic eggs,30,8672
4162,15-04-2014,napkins,22,3921
1653,18-07-2014,frozen meals,22,8445
1686,12-04-2014,candles,26,9768
2549,05-09-2014,soda,22,8859
1380,22-04-2014,cat food,16,2665
3315,27-12-2014,yogurt,2,4352
4931,23-02-2014,salty snack,26,6010
4849,14-04-2014,sliced cheese,11,9844
2984,07-07-2014,soda,26,9933
1262,12-07-2014,sugar,25,8050
2561,27-11-2014,flour,5,4806
2755,02-01-2014,whole milk,29,6137
1747,07-01-2014,frozen vegetables,29,9409
1913,31-08-2014,soap,1,4242
3090,03-10-2014,pasta,17,8510
4369,27-10-2014,whole milk,21,6368
4872,20-10-2014,margarine,5,5640
3918,04-05-2014,specialty cheese,26,7375
1758,21-09-2014,whipped/sour cream,27,5951
2328,22-01-2014,candy,19,2891
3570,05-06-2014,butter,10,1929
4753,11-10-2014,frozen potato products,12,8781
1815,04-12-2014,pastry,12,2680
4372,11-09-2014,dessert,19,7865
1287,08-07-2014,frozen meals,8,3618
4938,05-01-2014,UHT-milk,4,2281
4164,08-09-2014,dessert,16,9357
4410,24-05-2014,onions,24,9528
2609,04-06-2014,semi-finished bread,28,2250
2293,31-03-2014,napkins,30,7831
4049,06-07-2014,beverages,16,5436
2240,02-10-2014,sugar,8,7712
3197,01-03-2014,margarine,12,6528
1223,05-09-2014,UHT-milk,10,7523
2186,12-04-2014,whipped/sour cream,25,2201
4137,15-12-2014,oil,1,7776
3284,25-03-2014,pot plants,28,2331
3190,13-04-2014,bottled beer,4,5967
3059,15-06-2014,frozen vegetables,30,1613
2441,28-08-2014,hard cheese,9,7097
3645,22-08-2014,sugar,20,2887
2246,21-01-2014,newspapers,11,7888
4431,12-06-2014,soda,22,7780
3047,16-08-2014,condensed milk,26,3076
1866,29-08-2014,yogurt,10,3421
3138,13-10-2014,margarine,16,6198
2078,14-05-2014,cream cheese,30,3699
3142,06-05-2014,soda,7,5211
4262,03-06-2014,whipped/sour cream,2,8402
4872,13-02-2014,domestic eggs,26,5749
1985,18-05-2014,dessert,28,3122
2458,20-11-2014,cat food,29,5755
2540,29-01-2014,cling film/bags,23,2081
3194,26-07-2014,pastry,4,3053
3071,18-04-2014,specialty bar,8,7679
4181,07-09-2014,rolls/buns,17,6767
2033,29-11-2014,whole milk,28,8754
3306,11-12-2014,canned beer,20,6354
1658,09-08-2014,female sanitary products,23,5482
3884,12-10-2014,butter,15,5948
1215,30-07-2014,shopping bags,25,5140
2477,30-09-2014,rolls/buns,30,1683
3971,04-02-2014,whole milk,1,2151
3644,20-02-2014,candles,11,6611
3370,24-11-2014,soda,3,1928
3295,07-06-2014,chocolate marshmallow,11,5292
4325,11-12-2014,oil,7,5652
3089,27-10-2014,hygiene articles,26,9388
4758,01-04-2014,white bread,3,4929
3748,16-02-2014,brown bread,25,5219
1249,11-10-2014,bottled beer,5,2992
4056,16-06-2014,yogurt,9,6866
4673,23-06-2014,flour,22,8747
4589,24-01-2014,yogurt,12,2219
1995,04-11-2014,white bread,1,6191
2663,30-03-2014,packaged fruit/vegetables,18,7780
4713,27-06-2014,newspapers,11,9816
3353,24-01-2014,sparkling wine,16,8278
1043,16-06-2014,chocolate marshmallow,19,2953
3227,01-03-2014,seasonal products,14,5123
3210,21-12-2014,hard cheese,7,7414
4696,08-09-2014,whole milk,26,7532
4573,24-03-2014,soda,7,8289
4409,06-05-2014,kitchen towels,5,6115
2994,12-07-2014,long life bakery product,16,6135
4233,18-01-2014,packaged fruit/vegetables,18,2635
2353,18-01-2014,cereals,21,8243
4561,25-02-2014,fruit/vegetable juice,4,4879
1182,16-11-2014,canned fish,16,5021
1223,18-11-2014,yogurt,14,2309
3837,01-12-2014,hard cheese,26,5592
1268,30-01-2014,brown bread,8,1911
1649,24-11-2014,newspapers,3,1765
1113,07-01-2014,newspapers,2,3189
3248,25-10-2014,other vegetables,26,4717
3803,17-06-2014,rolls/buns,22,7978
2389,13-10-2014,whole milk,29,2052
4266,29-11-2014,frozen vegetables,8,9490
2719,16-02-2014,hygiene articles,4,2955
1679,19-08-2014,whipped/sour cream,9,8973
3861,18-03-2014,root vegetables,8,6235
3402,26-12-2014,bottled water,22,2472
3559,12-11-2014,napkins,29,4472
4958,10-05-2014,specialty chocolate,24,1990
4780,09-03-2014,candy,18,7575
4162,16-02-2014,margarine,19,2822
3813,25-12-2014,rolls/buns,22,3726
4624,22-04-2014,pot plants,14,7899
2004,14-09-2014,pastry,8,8332
3978,06-09-2014,mustard,17,2109
4124,27-07-2014,domestic eggs,29,2730
4280,01-03-2014,specialty chocolate,7,8578
3279,26-11-2014,candy,5,9926
4649,10-09-2014,waffles,11,2825
2293,26-08-2014,house keeping products,5,4739
3030,02-05-2014,dish cleaner,3,5208
4856,08-07-2014,sugar,5,5843
3917,30-05-2014,detergent,12,8216
1486,30-11-2014,oil,23,8547
2334,02-03-2014,soda,9,5986
2097,14-03-2014,dog food,16,5322
4169,04-04-2014,napkins,17,5546
4821,20-04-2014,yogurt,25,6398
1487,09-04-2014,fruit/vegetable juice,1,2540
3308,12-04-2014,chewing gum,9,8181
2611,26-04-2014,packaged fruit/vegetables,23,7391
3203,04-03-2014,other vegetables,26,8993
4166,07-12-2014,whole milk,25,8482
1010,05-03-2014,UHT-milk,12,1958
4890,30-11-2014,sugar,27,4081
3763,04-02-2014,bottled water,15,4775
1867,22-02-2014,sliced cheese,26,2546
1532,11-10-2014,yogurt,9,2741
2923,11-03-2014,napkins,8,1538
3489,11-01-2014,popcorn,3,9080
4370,27-05-2014,pastry,6,9633
1086,26-09-2014,margarine,29,4263
4156,13-12-2014,butter milk,23,7939
2310,21-03-2014,shopping bags,16,2838
1073,05-06-2014,domestic eggs,29,1695
4818,07-01-2014,sliced cheese,9,5509
2724,23-04-2014,rolls/buns,12,3426
2570,29-07-2014,long life bakery product,29,2833
4495,25-05-2014,oil,6,8478
1423,26-02-2014,shopping bags,15,9624
3119,28-06-2015,candy,26,9914
4015,27-03-2015,brown bread,21,3508
2869,29-04-2015,yogurt,12,7355
4814,12-02-2015,coffee,14,4018
2978,25-11-2015,pip fruit,16,7479
4789,09-04-2015,specialty cheese,14,5047
2151,03-08-2015,soda,1,8261
2390,21-08-2015,yogurt,27,9520
3634,02-12-2015,bottled water,14,5330
3394,13-12-2015,waffles,18,8882
1874,08-06-2015,baking powder,17,8114
